,,,,,,,,,,,,,Condiciones,,,Prácticas, ,,Efectos,,,,
100,1 POPULAR,Nuestra Señora De Rocio,1	POPULAR,Masculino,1981,38,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Empleado,Nororiental,"0,056413781919462","0,439791475697552","0,248102628808507","0,295132632237494","0,606311926455448","0,450722279346471","0,036862985117178","0,202943253747734","0,119903119432456","0,24","0,22"
1000,15 GUAYABAL,NA,NA,Femenino,1985,34,Adulto,Sin pertenencia étnica,Ninguno,Universitario,Empleado,Suroccidental,"0,177979168706342","0,524354103376183","0,351166636041263","0,25652958837709","0,375785343767354","0,316157466072222","0,337863081816166","0,094706050140058","0,216284565978112","0,29","0,29"
1001,15 GUAYABAL,NA,NA,Femenino,1953,66,AdultoMayor,Sin pertenencia étnica,Desplazados o víctima del Conflicto Armado,Técnica o tecnología,Jubilado / pensionado,Suroccidental,"0,158480415938275","0,711833364287481","0,435156890112878","0,461151407682202","0,624855093315083","0,543003250498642","0,141824034667262","0,78447845485687","0,463151244762066","0,48","0,43"
1002,15 GUAYABAL,NA,NA,Femenino,1958,61,AdultoMayor,Sin pertenencia étnica,Ninguno,Universitario,Independiente,Suroccidental,"0,14298186598883","0,386492675147941","0,264737270568385","0,2965953926993","0,685847168846682","0,491221280772991","0,196039047148904",0,"0,098019523574452","0,23","0,26"
1003,15 GUAYABAL,NA,NA,Femenino,2001,18,Joven,Sin pertenencia étnica,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,129353522752223","0,621340356702899","0,375346939727561","0,026503211053511","0,487078813094892","0,256791012074201","0,310909451630981","0,3498576321866","0,33038354190879","0,32","0,20"
1004,15 GUAYABAL,Guayabal,NA,Masculino,1952,67,AdultoMayor,Sin pertenencia étnica,Diversidad funcional o discapacitado,Básica Secundaria,Con situación de discapacidad que no permite trabajar,Suroccidental,"0,295998646723312","0,955729360338004","0,625864003530658","0,141495595964321","0,754703154918399","0,44809937544136","0,17868701978444","0,297649303887791","0,238168161836116","0,41","0,37"
1005,15 GUAYABAL,Santa Fe,NA,Masculino,1965,54,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Independiente,Suroccidental,"0,202103669985588","0,823085238053766","0,512594454019677","0,305033451829446","0,284504221621548","0,294768836725497","0,575046563212791","0,728449579548003","0,651748071380397","0,46","0,39"
1006,15 GUAYABAL,NA,NA,Masculino,1961,58,Adulto,Sin pertenencia étnica,Ninguno,Universitario,Independiente,Suroccidental,"0,21456483588618","0,512680244533128","0,363622540209654","0,432612783877467","0,478412200452361","0,455512492164915","0,337863081816166","0,094706050140058","0,216284565978112","0,33","0,35"
1007,15 GUAYABAL,NA,NA,Femenino,1962,57,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,153693258966387","0,552442189851126","0,353067724408756","0,202127861218941","0,806383455029931","0,504255658124436","0,17868701978444","0,297649303887791","0,238168161836116","0,35","0,32"
1008,15 GUAYABAL,Barrio Antioquia,NA,Femenino,1961,58,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,302312984401138","0,563782730783039","0,433047857592089","0,168859482310511","0,757992423956674","0,463425953133593",1,"0,310227595283188","0,655113797641594","0,51","0,43"
1009,15 GUAYABAL,NA,NA,Masculino,1979,40,Adulto,Sin pertenencia étnica,Ninguno,Universitario,Empleado,Suroccidental,"0,026881648190378","0,346376862236911","0,186629255213645","0,152019598706857","0,538041901153086","0,345030749929971","0,036862985117178","0,202943253747733","0,119903119432456","0,20","0,16"
101,1 POPULAR,San,1	POPULAR,Masculino,1998,21,Joven,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Estudiando,Nororiental,"0,195573903846587","0,660707665874797","0,428140784860692","0,706287639597387","0,361459863365693","0,53387375148154","0,611909548329969","0,241620428578924","0,426764988454447","0,46","0,43"
1010,15 GUAYABAL,La Colinita,NA,Femenino,1958,61,AdultoMayor,Sin pertenencia étnica,Desplazados o víctima del Conflicto Armado,Ninguno,Oficios del hogar,Suroccidental,"0,246112517238297","0,619066788362691","0,432589652800494","0,423091543692298","0,729315771726845","0,576203657709571","0,611909548329969","0,241620428578924","0,426764988454447","0,47","0,46"
1011,15 GUAYABAL,Santa Fe,NA,Masculino,1999,20,Joven,Sin pertenencia étnica,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,190878098669305","0,191605935647611","0,191242017158458","0,125527514564875","0,749777654467019","0,437652584515947","0,17868701978444","0,297649303887791","0,238168161836116","0,27","0,24"
1012,15 GUAYABAL,NA,NA,Femenino,1970,49,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Oficios del hogar,Suroccidental,"0,272105836418853","0,461708622900667","0,36690722965976","0,350070218027217","0,70050246396463","0,525286340995924","0,470085513662707","0,146914378438867","0,308499946050786","0,39","0,39"
1013,15 GUAYABAL,San Pablo,NA,Masculino,1998,21,Joven,Sin pertenencia étnica,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,209038192899022","0,638402813443502","0,423720503171262","0,167359650851564","0,713974371681155","0,44066701126636","0,337863081816166","0,094706050140058","0,216284565978112","0,34","0,32"
1014,15 GUAYABAL,Guayabal,NA,Masculino,1981,38,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Empleado,Suroccidental,"0,767510915079504","0,62931833913972","0,698414627109612","0,238300676589649","0,50435381889309","0,371327247741369","0,310909451630981","0,3498576321866","0,33038354190879","0,44","0,45"
1015,15 GUAYABAL,Cristo Rey,NA,Masculino,1993,26,Joven,Mestizo,Ninguno,Universitario,Empleado,Suroccidental,"0,463861671477812","0,619787069862208","0,54182437067001","0,577511728149127","0,80608561474562","0,691798671447374","0,036862985117178","0,202943253747733","0,119903119432456","0,36","0,44"
1016,15 GUAYABAL,Campo Amor,NA,Femenino,1954,65,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,164898731758637","0,400529905300616","0,282714318529626","0,469716393064326","0,83201267562571","0,650864534345018","0,17868701978444","0,297649303887791","0,238168161836116","0,35","0,36"
1017,15 GUAYABAL,NA,NA,Femenino,1977,42,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Empleado,Suroccidental,"0,163171058932168","0,633202905081005","0,398186982006587","0,245571919535605","0,633521228158168","0,439546573846886","0,17868701978444","0,297649303887791","0,238168161836116","0,35","0,33"
1018,15 GUAYABAL,NA,NA,Masculino,1948,71,AdultoMayor,Sin pertenencia étnica,Ninguno,Universitario,Jubilado / pensionado,Suroccidental,"0,399868559765842","0,410074836219209","0,404971697992525","0,255949789159779","0,370376053714802","0,313162921437291",1,"0,310227595283188","0,655113797641594","0,44","0,40"
1019,15 GUAYABAL,NA,NA,Femenino,1993,26,Joven,Sin pertenencia étnica,Ninguno,Universitario,Independiente,Suroccidental,"0,27349751201079","0,906025093340303","0,589761302675546","0,351347174221756","0,36055961079046","0,355953392506108","0,17868701978444","0,297649303887791","0,238168161836116","0,37","0,38"
102,1 POPULAR,La 1006005	LA ESPERANZA,1	POPULAR,Femenino,1993,26,Joven,Sin pertenencia étnica,Ninguno,Básica Secundaria,Empleado,Nororiental,"0,344649571866394","0,85899859549162","0,601824083679007","0,485113026623804","0,728201590211962","0,606657308417883","0,17868701978444","0,297649303887791","0,238168161836116","0,44","0,48"
1020,15 GUAYABAL,NA,NA,Femenino,1954,65,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Secundaria,Oficios del hogar,Suroccidental,"0,088170251084046","0,665232144457826","0,376701197770936","0,132080340981455","0,428014673476248","0,280047507228852","0,17868701978444","0,297649303887791","0,238168161836116","0,29","0,24"
1021,15 GUAYABAL,NA,NA,Femenino,2002,17,Joven,Sin pertenencia étnica,Desplazados o víctima del Conflicto Armado,Básica Secundaria,Estudiando,Suroccidental,"0,228039601424042","0,613830806369868","0,420935203896955","0,370265897252378","0,38441438360492","0,377340140428649","0,337863081816166","0,094706050140058","0,216284565978112","0,33","0,34"
1022,15 GUAYABAL,Piamonte,NA,Femenino,1979,40,Adulto,Sin pertenencia étnica,Diversidad funcional o discapacitado,Básica Primaria,"No sabe, no responde",Suroccidental,"0,11385386807383","0,756440842312959","0,435147355193395","0,432003508939565","0,530554071872033","0,481278790405799","0,036862985117178","0,202943253747733","0,119903119432456","0,29","0,30"
1023,15 GUAYABAL,NA,NA,Masculino,1956,63,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Primaria,Jubilado / pensionado,Suroccidental,"0,124160768826675","0,6189410498815","0,371550909354087","0,569503285602505","0,747973356068728","0,658738320835617",0,"0,689772404716812","0,344886202358406","0,44","0,41"
1024,15 GUAYABAL,NA,NA,Femenino,1993,26,Joven,Sin pertenencia étnica,Ninguno,Universitario,Independiente,Suroccidental,"0,871866884867265","0,363752970243988","0,617809927555626","0,595268941284936","0,419300315110641","0,507284628197789",1,"0,310227595283188","0,655113797641594","0,59","0,55"
1025,15 GUAYABAL,Colinita,NA,Femenino,1968,51,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,27589528635887","0,818896052811721","0,547395669585296","0,549778756212291","0,586456049054892","0,568117402633591","0,036862985117178","0,202943253747733","0,119903119432456","0,33","0,39"
1026,15 GUAYABAL,NA,NA,Femenino,1981,38,Adulto,Mestizo,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,048404810024399","0,674863244014015","0,361634027019207","0,202605187062285","0,443157918978558","0,322881553020422","0,036862985117178","0,202943253747733","0,119903119432456","0,24","0,20"
1027,15 GUAYABAL,Cristo Rey,NA,Femenino,1949,70,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,307686890018017","0,672198259925474","0,489942574971746","0,400519526250343","0,725269817997487","0,562894672123915","0,337863081816166","0,094706050140058","0,216284565978112","0,39","0,42"
1028,15 GUAYABAL,Trinidad,NA,Femenino,1973,46,Adulto,Sin pertenencia étnica,Ninguno,Básica Secundaria,Oficios del hogar,Suroccidental,"0,065064025042928","0,569265774571272","0,3171648998071","0,144819707463342","0,79119481654216","0,468007262002751","0,196039047148904",0,"0,098019523574452","0,24","0,21"
1029,15 GUAYABAL,Colinita,NA,Femenino,1948,71,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Secundaria,Oficios del hogar,Suroccidental,"0,34762285646258","0,611460036942694","0,479541446702637","0,527180018345935","0,387508957681246","0,45734448801359","0,337863081816166","0,094706050140058","0,216284565978112","0,36","0,39"
103,1 POPULAR,La E,NA,Femenino,1958,61,AdultoMayor,Mestizo,Ninguno,Básica Primaria,"No sabe, no responde",Nororiental,"0,142782298192771","0,474437070982943","0,308609684587857","0,108997352825435","0,487899483281764","0,298448418053599","0,17868701978444","0,297649303887791","0,238168161836116","0,28","0,24"
1030,15 GUAYABAL,NA,NA,Masculino,1989,30,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Empleado,Suroccidental,"0,329391682234396","0,243716104195878","0,286553893215137","0,227514096297021","0,393862666058018","0,310688381177519","0,036862985117178","0,202943253747734","0,119903119432456","0,22","0,24"
1031,15 GUAYABAL,San Pablo,NA,Femenino,1968,51,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,"No sabe, no responde",Suroccidental,"0,263230925361517","0,915042583950462","0,58913675465599","0,201158290383908","0,424419731296691","0,312789010840299","0,17868701978444","0,297649303887791","0,238168161836116","0,35","0,35"
1032,15 GUAYABAL,Trinidad,NA,Femenino,1976,43,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Buscando trabajo,Suroccidental,"0,126183602963808","0,511036632608299","0,318610117786053","0,241705524175019","0,702505867699327","0,472105695937173","0,17868701978444","0,297649303887791","0,238168161836116","0,33","0,30"
1033,15 GUAYABAL,La Colinita,NA,Masculino,1934,85,AdultoMayor,Sin pertenencia étnica,Desplazados o víctima del Conflicto Armado,Ninguno,Con situación de discapacidad que no permite trabajar,Suroccidental,"0,171633039792347","0,561775000345902","0,366704020069124","0,698058956530475","0,754939765924259","0,726499361227367","0,689090548369019","0,6501423678134","0,66961645809121","0,56","0,51"
1034,15 GUAYABAL,NA,NA,Femenino,1934,85,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,052270712326231","0,503638191505031","0,277954451915631","0,36419831553363","0,513740498325748","0,438969406929689","0,415870501181065","0,931392833295736","0,673631667238401","0,43","0,32"
1035,15 GUAYABAL,San Rafael,NA,Masculino,1999,20,Joven,Mestizo,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,067412519913584","0,597308532374496","0,33236052614404","0,16168609402506","0,714515723277336","0,438100908651198","0,470085513662707","0,146914378438867","0,308499946050786","0,36","0,27"
1036,15 GUAYABAL,NA,15	GUAYABAL,Masculino,1958,61,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Secundaria,"No sabe, no responde",Suroccidental,"0,573929735376622","0,289585218882316","0,431757477129469","0,147632995783097","0,589871511560594","0,368752253671845","0,17868701978444","0,297649303887791","0,238168161836116","0,34","0,32"
1037,15 GUAYABAL,NA,NA,Femenino,1954,65,AdultoMayor,Sin pertenencia étnica,Desplazados o víctima del Conflicto Armado,Básica Primaria,Oficios del hogar,Suroccidental,"0,238473846808568","0,2345140500553","0,236493948431934","0,218106426066788","0,410576852544518","0,314341639305653","0,17868701978444","0,297649303887791","0,238168161836116","0,26","0,26"
1038,15 GUAYABAL,San Pablo,NA,Femenino,1973,46,Adulto,Sin pertenencia étnica,Ninguno,Ninguno,Jubilado / pensionado,Suroccidental,"0,278479224465843","0,949190918297506","0,613835071381675","0,189980631529568","0,359169028153015","0,274574829841292","0,337863081816166","0,094706050140058","0,216284565978112","0,33","0,33"
1039,15 GUAYABAL,Campo Amor,NA,Femenino,1996,23,Joven,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Empleado,Suroccidental,"0,155367420623908","0,655718473216439","0,405542946920173","0,176730205557539","0,725095113845625","0,450912659701582",1,"0,310227595283188","0,655113797641594","0,49","0,39"
104,1 POPULAR,Granizal,NA,Masculino,1955,64,AdultoMayor,Afrodescendiente,Afrodescendiente,Básica Secundaria,Voluntariado en actividades sociales o políticas,Nororiental,"0,234852853493578","0,451885641003712","0,343369247248645","0,262458648664539","0,466182462114359","0,364320555389449","0,141824034667262","0,78447845485687","0,463151244762066","0,39","0,36"
1040,15 GUAYABAL,NA,NA,Masculino,1992,27,Joven,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Independiente,Suroccidental,"0,135320151310157","0,472298416045433","0,303809283677795","0,156140868364346","0,732993918804332","0,444567393584339",1,"0,310227595283188","0,655113797641594","0,45","0,34"
1041,15 GUAYABAL,TrInidad,15	GUAYABAL,Femenino,1998,21,Joven,Mestizo,Ninguno,Técnica o tecnología,Empleado,Suroccidental,"0,47955456020123","0,483693246420594","0,481623903310912","0,467874927726535","0,32274270434396","0,395308816035248","0,840823937968274","0,513170849030922","0,676997393499598","0,51","0,47"
1042,15 GUAYABAL,NA,NA,Femenino,1974,45,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Oficios del hogar,Suroccidental,"0,183844164548521","0,521369756707637","0,352606960628079","0,269173609188491","0,807129947844518","0,538151778516504","0,17868701978444","0,297649303887791","0,238168161836116","0,36","0,35"
1043,15 GUAYABAL,NA,NA,Masculino,1949,70,AdultoMayor,Sin pertenencia étnica,Ninguno,Universitario,Jubilado / pensionado,Suroccidental,"0,112099689207474","0,446396450831355","0,279248070019415","0,070607543120846","0,773160334960163","0,421883939040505","0,036862985117178","0,202943253747733","0,119903119432456","0,24","0,20"
1044,15 GUAYABAL,NA,NA,Masculino,1964,55,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Buscando trabajo,Suroccidental,"0,290398826988987","0,614840884165164","0,452619855577076","0,499464517784749","0,194897276597072","0,34718089719091","0,17868701978444","0,297649303887791","0,238168161836116","0,33","0,33"
1045,15 GUAYABAL,Guayabal,NA,Femenino,1966,53,Adulto,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Oficios del hogar,Suroccidental,"0,472306759125469","0,719231418004665","0,595769088565067","0,123240243305522","0,670717366649208","0,396978804977365","0,17868701978444","0,297649303887791","0,238168161836116","0,38","0,37"
1046,15 GUAYABAL,Brrio Antioquia,NA,Masculino,1959,60,AdultoMayor,Sin pertenencia étnica,Ninguno,Universitario,"No sabe, no responde",Suroccidental,"0,129231019363794","0,675467748462429","0,402349383913112","0,146403807159336","0,751017306418835","0,448710556789085","0,17868701978444","0,297649303887791","0,238168161836116","0,35","0,30"
1047,15 GUAYABAL,L Xolinita,NA,Femenino,1951,68,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,0,"0,499487933054576","0,249743966527288","0,175859844424056","0,782258348356618","0,479059096390337","0,196039047148904",0,"0,098019523574452","0,23","0,00"
1048,15 GUAYABAL,Barrio Antioquia,NA,Masculino,1986,33,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Empleado,Suroccidental,"0,180357306365526","0,44783156294527","0,314094434655398","0,205775134153108","0,604344432335716","0,405059783244412","0,141824034667262","0,78447845485687","0,463151244762066","0,39","0,34"
1049,15 GUAYABAL,Santa Fe,NA,Femenino,1995,24,Joven,Sin pertenencia étnica,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,206309163325206","0,552395092121721","0,379352127723463","0,579828656096027","0,49435253503387","0,537090595564949","0,337863081816166","0,094706050140058","0,216284565978112","0,35","0,37"
105,1 POPULAR,Graniz,NA,Masculino,2002,17,Joven,Sin pertenencia étnica,Ninguno,Básica Primaria,Estudiando,Nororiental,"0,114206060775117","0,635691122890036","0,374948591832577","0,3976744629102","0,729644464905353","0,563659463907777","0,036862985117178","0,202943253747733","0,119903119432456","0,29","0,30"
1050,15 GUAYABAL,Colinita,NA,Femenino,1942,77,AdultoMayor,Sin pertenencia étnica,Ninguno,Universitario,Jubilado / pensionado,Suroccidental,"0,32586327271322","0,896234304688075","0,611048788700647","0,17233921367081","0,8359965941941","0,504167903932455","0,17868701978444","0,297649303887791","0,238168161836116","0,42","0,40"
1051,15 GUAYABAL,Guayabal,NA,Femenino,1946,73,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,178810555686387","0,70133904434841","0,440074800017399","0,307293537129155","0,670111798357371","0,488702667743263","0,337863081816166","0,094706050140058","0,216284565978112","0,36","0,35"
1052,15 GUAYABAL,Santa Fe,NA,Femenino,1949,70,AdultoMayor,Sin pertenencia étnica,Ninguno,Universitario,Oficios del hogar,Suroccidental,"0,415452786301603","0,492525643278288","0,453989214789946","0,805935333070871","0,628787297125469","0,71736131509817","0,310909451630981","0,3498576321866","0,33038354190879","0,48","0,51"
1053,15 GUAYABAL,NA,NA,Masculino,1998,21,Joven,Mestizo,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,233322871155795","0,479569336488667","0,356446103822231","0,386174924165702","0,637845590938683","0,512010257552192","0,17868701978444","0,297649303887791","0,238168161836116","0,35","0,37"
1054,15 GUAYABAL,Guayabal,NA,Masculino,1999,20,Joven,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Estudiando,Suroccidental,"0,222507272507768","0,783078544413301","0,502792908460534","0,890680324409354","0,845140854877605","0,867910589643479","0,611909548329969","0,241620428578924","0,426764988454447","0,57","0,56"
1055,15 GUAYABAL,Trinidad,NA,Femenino,2000,19,Joven,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Empleado,Suroccidental,"0,097062176565727","0,526219470968266","0,311640823766997","0,152088541482235","0,718105999115908","0,435097270299072","0,196039047148904",0,"0,098019523574452","0,24","0,22"
1056,15 GUAYABAL,Trinidad,NA,Femenino,1975,44,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Independiente,Suroccidental,"0,116968446360349","0,407363221406314","0,262165833883332","0,153166714345639","0,720725006787273","0,436945860566456","0,452733486298243","0,444563682326658","0,44864858431245","0,37","0,30"
1057,15 GUAYABAL,NA,NA,Masculino,1998,21,Joven,Sin pertenencia étnica,LGBTI,Técnica o tecnología,Estudiando,Suroccidental,"0,551096343269894","0,728507774383902","0,639802058826898","0,980610749381916","0,559418273517778","0,770014511449847",1,"0,310227595283188","0,655113797641594","0,69","0,68"
1058,15 GUAYABAL,Cristo Rey,NA,Femenino,1995,24,Joven,Sin pertenencia étnica,Ninguno,Universitario,Empleado,Suroccidental,"0,233895541275749","0,796007970070356","0,514951755673052","0,454367300111096","0,885626941910202","0,669997121010649","0,17868701978444","0,297649303887791","0,238168161836116","0,43","0,45"
1059,15 GUAYABAL,NA,NA,Masculino,1998,21,Joven,Sin pertenencia étnica,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,294504576967965","0,414175500789747","0,354340038878856","0,477799793525882","0,300385828657569","0,389092811091725","0,963137014882822","0,797056746252267","0,880096880567544","0,50","0,43"
106,1 POPULAR,1001001	SANTO DOMINGO SABIO,NA,Masculino,1950,69,AdultoMayor,Sin pertenencia étnica,Desplazados o víctima del Conflicto Armado,Ninguno,Independiente,Nororiental,"0,236327430681928","0,881029089914074","0,558678260298001","0,146760784815224","0,7370449022865","0,441902843550862","0,17868701978444","0,297649303887791","0,238168161836116","0,39","0,35"
1060,15 GUAYABAL,NA,NA,Masculino,1995,24,Joven,Sin pertenencia étnica,Ninguno,Básica Secundaria,Estudiando,Suroccidental,"0,142839255213532","0,59521533022569","0,369027292719611","0,211040323004011","0,586686179703817","0,398863251353914","0,17868701978444","0,297649303887791","0,238168161836116","0,33","0,30"
1061,15 GUAYABAL,NA,NA,Femenino,1963,56,Adulto,Sin pertenencia étnica,Ninguno,Básica Secundaria,Oficios del hogar,Suroccidental,"0,189113730272416","0,512684071123355","0,350898900697886","0,254807203972317","0,421819862669926","0,338313533321121","0,310909451630981","0,3498576321866","0,33038354190879","0,34","0,32"
1062,15 GUAYABAL,Guayabal,NA,Femenino,2001,18,Joven,Sin pertenencia étnica,Ninguno,Universitario,Estudiando,Suroccidental,"0,447688284453886","0,824845916961326","0,636267100707606","0,27665630832312","0,205934368265286","0,241295338294203",1,"0,310227595283188","0,655113797641594","0,47","0,42"
1063,15 GUAYABAL,Santa Fe,NA,Femenino,1958,61,AdultoMayor,Mestizo,Ninguno,Básica Secundaria,Voluntariado en actividades sociales o políticas,Suroccidental,"0,417816177332731","0,691560075320278","0,554688126326505","0,472788430749408","0,397060390457067","0,434924410603238","0,840823937968274","0,513170849030922","0,676997393499598","0,55","0,52"
1064,15 GUAYABAL,NA,NA,Masculino,1958,61,AdultoMayor,Sin pertenencia étnica,Ninguno,Postgrado,Jubilado / pensionado,Suroccidental,"0,185885105898968","0,53833163051751","0,362108368208239","0,449968089710308","0,855277520010462","0,652622804860385",0,"0,689772404716812","0,344886202358406","0,43","0,42"
1065,15 GUAYABAL,Trinidad,NA,Femenino,1966,53,Adulto,Mestizo,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,333384526080056","0,772314762715721","0,552849644397889","0,309540593211621","0,456714898897823","0,383127746054722","0,310909451630981","0,3498576321866","0,33038354190879","0,41","0,41"
1066,15 GUAYABAL,San Pablo Guayabal,NA,Masculino,1975,44,Adulto,Sin pertenencia étnica,Ninguno,Universitario,Independiente,Suroccidental,"0,164451219179909","0,700717903175567","0,432584561177738","0,524137231300712","0,863734229923351","0,693935730612032","0,337863081816166","0,094706050140058","0,216284565978112","0,40","0,41"
1067,15 GUAYABAL,Trinidad,NA,Masculino,1985,34,Adulto,Sin pertenencia étnica,Diversidad funcional o discapacitado,Ninguno,Oficios del hogar,Suroccidental,"0,152347065656084","0,622670378783196","0,38750872221964","0,522973141249305","0,346459805089359","0,434716473169332","0,141824034667262","0,78447845485687","0,463151244762066","0,43","0,38"
1068,15 GUAYABAL,Trinidad,NA,Masculino,1985,34,Adulto,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Suroccidental,"0,55336362373517","0,649484474060126","0,601424048897648","0,560129273477237","0,544041243063214","0,552085258270225","0,301000096698988","0,581535201109136","0,441267648904062","0,53","0,55"
1069,15 GUAYABAL,Trinidad,NA,Femenino,1975,44,Adulto,Sin pertenencia étnica,Diversidad funcional o discapacitado,Básica Primaria,Oficios del hogar,Suroccidental,"0,457366601687329","0,653014136820026","0,555190369253678","0,483191030638674","0,671100237194821","0,577145633916748",0,"0,689772404716812","0,344886202358406","0,48","0,51"
107,1 POPULAR,Nuestra Señora Del Rocio,NA,Femenino,1958,61,AdultoMayor,Sin pertenencia étnica,Ninguno,Básica Primaria,Oficios del hogar,Nororiental,"0,342678674890042","0,718977660969551","0,530828167929797","0,412986935919034","0,403135070482183","0,408061003200609","0,337863081816166","0,094706050140058","0,216284565978112","0,36","0,39"
1070,15 GUAYABAL,NA,NA,Femenino,1994,25,Joven,Sin pertenencia étnica,Diversidad funcional o discapacitado,Básica Primaria,Estudiando,Suroccidental,"0,306193800935844","0,841247866796108","0,573720833865976","0,589991222056141","0,308448751662231","0,449219986859186","0,575046563212791","0,728449579548003","0,651748071380397","0,55","0,50"
1071,15 GUAYABAL,La Colinita,NA,Femenino,1946,73,AdultoMayor,Sin pertenencia étnica,Ninguno,Técnica o tecnología,Voluntariado en actividades sociales o políticas,Suroccidental,"0,765584932429589","0,682017987396432","0,723801459913011","0,734989847680511","0,276802500331845","0,505896174006178",1,"0,310227595283188","0,655113797641594","0,62","0,59"
